country_code,age_grp,median,lower95,upper95
ALB,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
ALB,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
ALB,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
ALB,65+,524.3396918197345,158.60938850309893,1098.8074674261413
AUT,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
AUT,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
AUT,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
AUT,65+,524.3396918197345,158.60938850309893,1098.8074674261413
BEL,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
BEL,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
BEL,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
BEL,65+,524.3396918197345,158.60938850309893,1098.8074674261413
BGR,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
BGR,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
BGR,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
BGR,65+,524.3396918197345,158.60938850309893,1098.8074674261413
BIH,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
BIH,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
BIH,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
BIH,65+,524.3396918197345,158.60938850309893,1098.8074674261413
BLR,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
BLR,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
BLR,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
BLR,65+,524.3396918197345,158.60938850309893,1098.8074674261413
CHE,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
CHE,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
CHE,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
CHE,65+,524.3396918197345,158.60938850309893,1098.8074674261413
CZE,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
CZE,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
CZE,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
CZE,65+,524.3396918197345,158.60938850309893,1098.8074674261413
DEU,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
DEU,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
DEU,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
DEU,65+,524.3396918197345,158.60938850309893,1098.8074674261413
DNK,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
DNK,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
DNK,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
DNK,65+,524.3396918197345,158.60938850309893,1098.8074674261413
DZA,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
DZA,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
DZA,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
DZA,65+,524.3396918197345,158.60938850309893,1098.8074674261413
ESP,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
ESP,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
ESP,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
ESP,65+,524.3396918197345,158.60938850309893,1098.8074674261413
EST,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
EST,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
EST,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
EST,65+,524.3396918197345,158.60938850309893,1098.8074674261413
FIN,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
FIN,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
FIN,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
FIN,65+,524.3396918197345,158.60938850309893,1098.8074674261413
FRA,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
FRA,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
FRA,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
FRA,65+,524.3396918197345,158.60938850309893,1098.8074674261413
GBR,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
GBR,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
GBR,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
GBR,65+,524.3396918197345,158.60938850309893,1098.8074674261413
GRC,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
GRC,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
GRC,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
GRC,65+,524.3396918197345,158.60938850309893,1098.8074674261413
HRV,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
HRV,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
HRV,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
HRV,65+,524.3396918197345,158.60938850309893,1098.8074674261413
HUN,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
HUN,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
HUN,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
HUN,65+,524.3396918197345,158.60938850309893,1098.8074674261413
IRL,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
IRL,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
IRL,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
IRL,65+,524.3396918197345,158.60938850309893,1098.8074674261413
ISL,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
ISL,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
ISL,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
ISL,65+,524.3396918197345,158.60938850309893,1098.8074674261413
ITA,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
ITA,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
ITA,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
ITA,65+,524.3396918197345,158.60938850309893,1098.8074674261413
LBY,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
LBY,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
LBY,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
LBY,65+,524.3396918197345,158.60938850309893,1098.8074674261413
LTU,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
LTU,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
LTU,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
LTU,65+,524.3396918197345,158.60938850309893,1098.8074674261413
LUX,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
LUX,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
LUX,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
LUX,65+,524.3396918197345,158.60938850309893,1098.8074674261413
LVA,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
LVA,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
LVA,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
LVA,65+,524.3396918197345,158.60938850309893,1098.8074674261413
MAR,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
MAR,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
MAR,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
MAR,65+,524.3396918197345,158.60938850309893,1098.8074674261413
MDA,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
MDA,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
MDA,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
MDA,65+,524.3396918197345,158.60938850309893,1098.8074674261413
MKD,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
MKD,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
MKD,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
MKD,65+,524.3396918197345,158.60938850309893,1098.8074674261413
MLT,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
MLT,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
MLT,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
MLT,65+,524.3396918197345,158.60938850309893,1098.8074674261413
MNE,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
MNE,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
MNE,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
MNE,65+,524.3396918197345,158.60938850309893,1098.8074674261413
NLD,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
NLD,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
NLD,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
NLD,65+,524.3396918197345,158.60938850309893,1098.8074674261413
NOR,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
NOR,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
NOR,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
NOR,65+,524.3396918197345,158.60938850309893,1098.8074674261413
POL,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
POL,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
POL,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
POL,65+,524.3396918197345,158.60938850309893,1098.8074674261413
PRT,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
PRT,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
PRT,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
PRT,65+,524.3396918197345,158.60938850309893,1098.8074674261413
ROU,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
ROU,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
ROU,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
ROU,65+,524.3396918197345,158.60938850309893,1098.8074674261413
SRB,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
SRB,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
SRB,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
SRB,65+,524.3396918197345,158.60938850309893,1098.8074674261413
SVK,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
SVK,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
SVK,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
SVK,65+,524.3396918197345,158.60938850309893,1098.8074674261413
SVN,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
SVN,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
SVN,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
SVN,65+,524.3396918197345,158.60938850309893,1098.8074674261413
SWE,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
SWE,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
SWE,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
SWE,65+,524.3396918197345,158.60938850309893,1098.8074674261413
TUN,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
TUN,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
TUN,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
TUN,65+,524.3396918197345,158.60938850309893,1098.8074674261413
UKR,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
UKR,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
UKR,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
UKR,65+,524.3396918197345,158.60938850309893,1098.8074674261413
XKX,0-4,5.346396258647116,1.1034526573603518,15.973379029589607
XKX,5-19,0.8202892556326589,0.16930102355732365,2.4507706799562947
XKX,20-64,13.714989806834591,2.8306622285141505,40.97614916163413
XKX,65+,524.3396918197345,158.60938850309893,1098.8074674261413
BOL,0-4,1.692628522652933,0.510925770996835,4.174681441043142
BOL,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
BOL,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
BOL,65+,86.50706966229777,45.68675361969757,188.98582409305203
BRA,0-4,1.692628522652933,0.510925770996835,4.174681441043142
BRA,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
BRA,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
BRA,65+,86.50706966229777,45.68675361969757,188.98582409305203
BRB,0-4,1.692628522652933,0.510925770996835,4.174681441043142
BRB,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
BRB,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
BRB,65+,86.50706966229777,45.68675361969757,188.98582409305203
CHL,0-4,1.692628522652933,0.510925770996835,4.174681441043142
CHL,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
CHL,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
CHL,65+,86.50706966229777,45.68675361969757,188.98582409305203
COL,0-4,1.692628522652933,0.510925770996835,4.174681441043142
COL,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
COL,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
COL,65+,86.50706966229777,45.68675361969757,188.98582409305203
CRI,0-4,1.692628522652933,0.510925770996835,4.174681441043142
CRI,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
CRI,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
CRI,65+,86.50706966229777,45.68675361969757,188.98582409305203
DOM,0-4,1.692628522652933,0.510925770996835,4.174681441043142
DOM,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
DOM,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
DOM,65+,86.50706966229777,45.68675361969757,188.98582409305203
GUF,0-4,1.692628522652933,0.510925770996835,4.174681441043142
GUF,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
GUF,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
GUF,65+,86.50706966229777,45.68675361969757,188.98582409305203
GUY,0-4,1.692628522652933,0.510925770996835,4.174681441043142
GUY,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
GUY,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
GUY,65+,86.50706966229777,45.68675361969757,188.98582409305203
HTI,0-4,1.692628522652933,0.510925770996835,4.174681441043142
HTI,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
HTI,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
HTI,65+,86.50706966229777,45.68675361969757,188.98582409305203
JAM,0-4,1.692628522652933,0.510925770996835,4.174681441043142
JAM,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
JAM,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
JAM,65+,86.50706966229777,45.68675361969757,188.98582409305203
LCA,0-4,1.692628522652933,0.510925770996835,4.174681441043142
LCA,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
LCA,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
LCA,65+,86.50706966229777,45.68675361969757,188.98582409305203
PAN,0-4,1.692628522652933,0.510925770996835,4.174681441043142
PAN,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
PAN,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
PAN,65+,86.50706966229777,45.68675361969757,188.98582409305203
PRY,0-4,1.692628522652933,0.510925770996835,4.174681441043142
PRY,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
PRY,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
PRY,65+,86.50706966229777,45.68675361969757,188.98582409305203
SLV,0-4,1.692628522652933,0.510925770996835,4.174681441043142
SLV,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
SLV,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
SLV,65+,86.50706966229777,45.68675361969757,188.98582409305203
SUR,0-4,1.692628522652933,0.510925770996835,4.174681441043142
SUR,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
SUR,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
SUR,65+,86.50706966229777,45.68675361969757,188.98582409305203
TTO,0-4,1.692628522652933,0.510925770996835,4.174681441043142
TTO,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
TTO,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
TTO,65+,86.50706966229777,45.68675361969757,188.98582409305203
URY,0-4,1.692628522652933,0.510925770996835,4.174681441043142
URY,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
URY,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
URY,65+,86.50706966229777,45.68675361969757,188.98582409305203
VCT,0-4,1.692628522652933,0.510925770996835,4.174681441043142
VCT,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
VCT,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
VCT,65+,86.50706966229777,45.68675361969757,188.98582409305203
VEN,0-4,1.692628522652933,0.510925770996835,4.174681441043142
VEN,5-19,0.2369453306889674,0.07152276719088699,0.5843995072342804
VEN,20-64,1.9266888446770154,0.5815776883487221,4.751965392814804
VEN,65+,86.50706966229777,45.68675361969757,188.98582409305203
BGD,0-4,33.16672963484215,1.9456170703923679,122.84970536517018
BGD,5-19,2.984490943246949,0.1750753417518947,11.054566943427043
BGD,20-64,15.519836772292253,0.9104201615993515,57.485540352725195
BGD,65+,73.06961297982271,19.22523141779556,184.3011162440929
BRN,0-4,1.3028713349898493,0.40103861579676997,2.43343723329459
BRN,5-19,0.24641359611321276,0.07584890759724719,0.46023886125069957
BRN,20-64,2.0047355085107945,0.6170803914248882,3.744343664876116
BRN,65+,250.749105521048,74.9050637789549,744.0088920227503
BTN,0-4,16.123521611086105,1.1630192349852213,78.12521700569499
BTN,5-19,1.5362532459091822,0.11081276894077396,7.443790575492857
BTN,20-64,8.532853436486041,0.6154903944259683,41.34524965965899
BTN,65+,198.06342607490598,76.78573077827262,421.18131117387304
CHN,0-4,2.109192300687823,1.2087105368702367,3.8816952629781105
CHN,5-19,0.43041600319265816,0.2466576225064365,0.792124909690819
CHN,20-64,2.844281123527913,1.6299663917359146,5.234531038339144
CHN,65+,294.6548255139225,196.61649499497008,427.56084250683443
HKG,0-4,0.3436214271731444,0.2662254394589869,0.44161008176233585
HKG,5-19,0.04924613608704552,0.038154123068770654,0.06328938903138041
HKG,20-64,1.2664547186363615,0.9812032584742834,1.6276027267749211
HKG,65+,224.148956746088,180.92134458677924,264.03751468068464
IDN,0-4,20.38234580972638,1.3676487057949573,83.61095004539992
IDN,5-19,2.7229573319648432,0.1827095421577778,11.169913982620445
IDN,20-64,17.4221861107009,1.1690229627567505,71.46800207306602
IDN,65+,149.751132565396,53.03650656848372,368.44101029644037
IND,0-4,15.225770201806068,6.901960311973406,27.3345723021162
IND,5-19,1.3032846438067,0.5907890876805192,2.3397652699464904
IND,20-64,7.869246865159908,3.5671909419736436,14.127528167566817
IND,65+,240.94757738022102,165.1611863701447,363.125016950083
KHM,0-4,18.013483533295968,0.9680225094925726,74.97048371617652
KHM,5-19,3.5275416553072843,0.18956576162508304,14.681308239937088
KHM,20-64,12.47914378740446,0.6706138800456435,51.93706394302561
KHM,65+,231.26094387432346,91.11987285913689,519.593731378338
KOR,0-4,0.19577491587222165,0.10434068629340441,0.349967895792835
KOR,5-19,0.029064800791832227,0.015490448549497542,0.05195633531210067
KOR,20-64,0.4929057279529493,0.26270026322538803,0.881119931363001
KOR,65+,74.91957412640873,45.610763660691426,120.47255444503986
LAO,0-4,23.919030797438662,2.676436610683506,81.6732313269362
LAO,5-19,2.167570451711658,0.2425418054070191,7.401323423984014
LAO,20-64,9.909725718856357,1.108855661435046,33.83746305930229
LAO,65+,231.538284270632,61.532522769878916,507.6888961635411
LKA,0-4,1.70605783271519,0.41748403817673774,6.718808248598829
LKA,5-19,0.28280352472025894,0.06920395970570743,1.1137387128309046
LKA,20-64,3.7011019805406096,0.905685007219778,14.57570431606407
LKA,65+,147.98705832932998,39.69896441947251,351.5387865076206
MAC,0-4,0.9294098885419587,0.528694217018406,1.520456747560913
MAC,5-19,0.12844930894699894,0.07306830673689685,0.21013507701578957
MAC,20-64,1.6511282741979323,0.9392432562703664,2.7011431194596276
MAC,65+,202.37427815144298,126.87280660858343,301.92594355686174
MDV,0-4,1.9364725654827086,0.08789071354101324,11.303430159766318
MDV,5-19,0.15656012717234374,0.007105797177053752,0.9138608492785912
MDV,20-64,1.0194179144486317,0.04626833836659477,5.950468602023494
MDV,65+,232.16206542069048,70.40484560453457,580.4251425719947
MMR,0-4,21.515387713652004,2.2885543309689766,75.45195443607717
MMR,5-19,2.558238101698207,0.27211533276606326,8.971442544049134
MMR,20-64,11.978352384690448,1.2741164878224178,42.006684256750084
MMR,65+,207.31370681869248,63.38321486135518,476.2820604232631
MNG,0-4,3.846880790687307,1.4848962131070453,8.939224730761632
MNG,5-19,0.3502300334896323,0.13518881367576574,0.8138502717331751
MNG,20-64,5.11413046709291,1.974054663275606,11.884007858639816
MNG,65+,44.35632395770754,20.4128656385312,87.65312682378766
MYS,0-4,7.625783843220006,1.9768901924001736,26.408601495967616
MYS,5-19,1.1324801385554182,0.29358147634733656,3.921854762222033
MYS,20-64,15.113975229348085,3.9181112411994428,52.340711074134234
MYS,65+,271.363319511515,72.2411195078038,746.407273768575
NPL,0-4,21.014014239672782,2.1608738571365214,68.85959096815708
NPL,5-19,3.2916948637682184,0.3384854171916686,10.786361869077734
NPL,20-64,14.292058198729553,1.4696542304612654,46.83280740333873
NPL,65+,226.0598491321665,85.70540609788172,543.2883608837245
PHL,0-4,25.364476443724488,11.666544959206233,53.07327480448547
PHL,5-19,2.392386543671588,1.1003927178812363,5.005890373986012
PHL,20-64,15.230072616544783,7.0051643804718235,31.867790808279707
PHL,65+,500.67300555823545,252.82004677634785,903.9753755912028
PNG,0-4,23.167699537305282,3.882981124592111,85.29241162652532
PNG,5-19,2.72473133358218,0.4566737548045265,10.031160241066113
PNG,20-64,12.501278376023743,2.0952545542645544,46.023740051905826
PNG,65+,176.7544878760355,63.97435253874619,308.5050070988808
PRK,0-4,3.4456606540210553,0.8292904208017011,8.686170923949966
PRK,5-19,0.7655790112898874,0.18425707119145154,1.9299492363219666
PRK,20-64,3.3837361340936747,0.8143866283668334,8.53006531214369
PRK,65+,150.7872272957865,58.1297857366191,388.3054145695876
RUS,0-4,3.108568817761218,1.2462652874554336,6.179093628653041
RUS,5-19,0.44497220469030935,0.1783950895407341,0.884498647486848
RUS,20-64,12.810300111419965,5.135814352743571,25.46382224107118
RUS,65+,118.5754650411865,39.97352517391311,214.0353545994358
SGP,0-4,1.3362118778110321,1.146994040143575,1.5659685761422906
SGP,5-19,0.16127320805972908,0.13843568639905768,0.18900354067269334
