country,country_code,vacc_program,year,age1,age2,age3,age4
China,CHN,2,2045,18408655.470519554,60731687.02776278,0,108424374.38016862
China,CHN,2,2046,18295602.473672442,59965012.71402654,0,108613362.69147214
China,CHN,2,2047,18326619.550590698,59888063.20881006,0,109839284.09200191
China,CHN,2,2048,18071115.602562808,58523008.1888215,0,108787679.67116135
China,CHN,2,2049,17949924.347387366,57843866.85487783,0,108780060.41054712
China,CHN,2,2050,17829871.4241978,57189069.45524097,0,108714989.88689466
China,CHN,2,2051,17708601.43027808,56556744.85408832,0,108595869.88434708
China,CHN,2,2052,17727331.808888793,56567122.53749931,0,109533933.19863646
China,CHN,2,2053,17469257.669675265,55352734.460643135,0,108209273.84887542
China,CHN,2,2054,17341650.07096346,54778784.21330347,0,107947168.6203235
Hong Kong SAR China,HKG,2,2025,114730.86007126556,509030.43300329876,0,993452.1062692371
Hong Kong SAR China,HKG,2,2026,79481.02373830584,314187.19206114515,0,656372.3388669259
Hong Kong SAR China,HKG,2,2027,77326.89489381739,307519.94017074973,0,664030.0134052149
Hong Kong SAR China,HKG,2,2028,75918.0811868313,300971.32996192697,0,671049.0794049775
Hong Kong SAR China,HKG,2,2029,74707.90956741375,294592.12717170035,0,677408.645903609
Hong Kong SAR China,HKG,2,2030,74252.49601634472,291609.7823565941,0,690119.3094509954
Hong Kong SAR China,HKG,2,2031,72745.0861636725,282421.38654890447,0,688217.5266434262
Hong Kong SAR China,HKG,2,2032,71896.36313087298,276661.5380720121,0,692707.5073000985
Hong Kong SAR China,HKG,2,2033,71133.72412313738,271134.660255892,0,696625.5374246049
Hong Kong SAR China,HKG,2,2034,70428.1769970582,265835.42205800087,0,699995.2190111331
Hong Kong SAR China,HKG,2,2035,69769.74353678318,260753.23556664123,0,702843.1244212484
Hong Kong SAR China,HKG,2,2036,69703.18866843119,258732.89234815474,0,712468.2402389362
Hong Kong SAR China,HKG,2,2037,68572.53237076069,251234.75680316036,0,707060.5832284368
Hong Kong SAR China,HKG,2,2038,67979.92098778489,246787.81058815593,0,708470.1348713972
Hong Kong SAR China,HKG,2,2039,67414.02214785245,242526.18540851795,0,709449.7070480582
Hong Kong SAR China,HKG,2,2040,66861.81742268655,238449.8482963739,0,710016.0091732346
Hong Kong SAR China,HKG,2,2041,66849.74630533489,237155.7603616853,0,717555.3150927145
Hong Kong SAR China,HKG,2,2042,65801.74718228148,230800.12909732945,0,709991.8869637833
Hong Kong SAR China,HKG,2,2043,65254.75376363784,227210.80452772975,0,709436.8102246001
Hong Kong SAR China,HKG,2,2044,64718.09181075305,223764.44674110526,0,708547.114560647
Hong Kong SAR China,HKG,2,2045,64182.97496606562,220455.73152317345,0,707336.3186505839
Hong Kong SAR China,HKG,2,2046,63651.448785981935,217274.07096394044,0,705824.1594598576
Hong Kong SAR China,HKG,2,2047,63627.73755572979,216590.3071620807,0,711365.131231148
Hong Kong SAR China,HKG,2,2048,62612.161967550965,211249.59002508115,0,701967.5736880446
Hong Kong SAR China,HKG,2,2049,62067.265815096776,208396.126266639,0,699647.9244708427
Hong Kong SAR China,HKG,2,2050,61533.19102489485,205632.6872702698,0,697089.4510854589
