country,country_code,vacc_program,year,age1,age2,age3,age4
Barbados,BRB,5,2031,2439.1406423656254,4410.2626151130935,0,6646.394621806854
Barbados,BRB,5,2032,2407.1764370162723,4301.738957495725,0,6598.510469488368
Barbados,BRB,5,2033,2392.7257580584132,4268.422802188246,0,6630.10910346223
Barbados,BRB,5,2034,2379.4492862631855,4235.108302904691,0,6658.500725865843
Barbados,BRB,5,2035,2367.1327240338446,4201.793804552993,0,6683.2918314587
Barbados,BRB,5,2036,2373.096943819525,4242.21237439061,0,6793.454488232013
Barbados,BRB,5,2037,2346.0324642323944,4137.942617390445,0,6724.803632187248
Barbados,BRB,5,2038,2334.2573384937764,4107.402728931183,0,6740.336913054874
Barbados,BRB,5,2039,2323.096628461379,4076.86443099678,0,6753.400193567891
Barbados,BRB,5,2040,2313.5778490376015,4047.7142408785776,0,6762.96239702514
Barbados,BRB,5,2041,2303.3481209646934,4019.9521572040426,0,6769.635759196181
Barbados,BRB,5,2042,2310.7311156738238,4061.4524233412203,0,6863.7238926021
Barbados,BRB,5,2043,2284.6391471233246,3965.8176211092805,0,6775.215631685515
Barbados,BRB,5,2044,2272.575357259375,3939.4421037901775,0,6774.463535990072
Barbados,BRB,5,2045,2263.354209031817,3914.456217701876,0,6772.063962569131
Barbados,BRB,5,2046,2253.3533782096742,3889.470338449505,0,6766.384339349692
Barbados,BRB,5,2047,2241.490238117436,3865.872560731058,0,6759.099104545998
Barbados,BRB,5,2048,2248.4875641083513,3908.9361810881937,0,6840.369097328663
Barbados,BRB,5,2049,2222.7468873903276,3818.678478233658,0,6740.087340064985
Barbados,BRB,5,2050,2211.217505004333,3796.4673295080142,0,6727.024969667702
Barbados,BRB,5,2051,2200.49896534158,3774.2576489009684,0,6712.798410359605
Barbados,BRB,5,2052,2189.8723436099267,3752.047971976407,0,6697.556982937751
Barbados,BRB,5,2053,2195.1745898395757,3795.961173931901,0,6771.164837552697
Barbados,BRB,5,2054,2168.9109517260335,3710.4062625155852,0,6662.970238785464
Chile,CHL,5,2025,572811.6168205827,1830832.3559959976,0,1454702.2966576212
Chile,CHL,5,2026,195605.25943600846,329566.6605481653,0,388173.5293980396
Chile,CHL,5,2027,181405.6118579787,328105.0121268066,0,397248.027668759
Chile,CHL,5,2028,179196.2909342566,326207.4229289097,0,406042.2210543751
Chile,CHL,5,2029,177477.19808247793,323986.4578105645,0,414493.5185255414
Chile,CHL,5,2030,176105.94862372315,321557.2772961087,0,422572.6245493193
Chile,CHL,5,2031,176318.83524068957,324541.9382010146,0,435518.76222890907
Chile,CHL,5,2032,174167.4253381967,316401.98437257606,0,437570.548030936
Chile,CHL,5,2033,173384.05212181105,313793.61596160004,0,444441.9545188994
Chile,CHL,5,2034,172766.82213245943,311215.90781645046,0,450906.3639771717
Chile,CHL,5,2035,172239.9757132466,308692.33582866605,0,456966.1054239953
Chile,CHL,5,2036,173041.27271594096,311555.4735528664,0,468544.86137291626
Chile,CHL,5,2037,171426.16161444967,303877.1224939148,0,467932.27410519763
Chile,CHL,5,2038,170994.31806953717,301606.06772193976,0,472820.9198672673
Chile,CHL,5,2039,170632.1176703226,299428.13296233857,0,477344.2674072835
Chile,CHL,5,2040,170281.33801827056,297344.58938958566,0,481514.38901833375
Chile,CHL,5,2041,169934.84079570102,295355.43678549357,0,485345.5143435094
Chile,CHL,5,2042,170827.8737953832,298547.82371733064,0,495301.03676796943
Chile,CHL,5,2043,169300.56430817096,291643.76007654675,0,492073.41586899123
Chile,CHL,5,2044,168891.84752112094,289915.4581479532,0,494961.0488011336
