country,country_code,vacc_program,year,v1,v2,v3,v4,w1,w2,w3,w4
Australia,AUS,1,2025,1192827.1897951346,0,0,0,0,0,0,0
Australia,AUS,1,2026,1051569.6622778533,0,0,0,144999.32079318818,0,0,0
Australia,AUS,1,2027,1041806.9030314615,0,0,0,143445.80299416237,0,0,0
Australia,AUS,1,2028,1034292.0762873524,0,0,0,142088.0254308312,0,0,0
Australia,AUS,1,2029,1028424.095059643,0,0,0,141024.70255343636,0,0,0
Australia,AUS,1,2030,1023854.6047565131,0,0,0,140194.5532549995,0,0,0
Australia,AUS,1,2031,1024956.5278633402,0,0,0,134214.9379882627,0,0,0
Australia,AUS,1,2032,1017570.936862115,0,0,0,139044.3214319128,0,0,0
Australia,AUS,1,2033,1015395.9781872144,0,0,0,138657.67874112437,0,0,0
Australia,AUS,1,2034,1013686.0150844512,0,0,0,138350.6417952015,0,0,0
Australia,AUS,1,2035,1012324.2794008666,0,0,0,138109.49113454059,0,0,0
Australia,AUS,1,2036,1015815.4867911305,0,0,0,132646.83959426684,0,0,0
Australia,AUS,1,2037,1010326.2705922219,0,0,0,137761.48488843875,0,0,0
Australia,AUS,1,2038,1009506.7232937623,0,0,0,137636.65138329807,0,0,0
Australia,AUS,1,2039,1008767.2254458163,0,0,0,137522.90836279927,0,0,0
Australia,AUS,1,2040,1008072.1884048718,0,0,0,137420.8024850323,0,0,0
Australia,AUS,1,2041,1007398.0643677053,0,0,0,137326.02453185158,0,0,0
Australia,AUS,1,2042,1011294.4055113065,0,0,0,131989.27631766564,0,0,0
Australia,AUS,1,2043,1006046.7011763841,0,0,0,137140.0376553711,0,0,0
Australia,AUS,1,2044,1005294.9179922941,0,0,0,137049.30963460155,0,0,0
Australia,AUS,1,2045,1004505.466233971,0,0,0,136948.10205308875,0,0,0
Australia,AUS,1,2046,1003666.3702090329,0,0,0,136841.19612883718,0,0,0
Australia,AUS,1,2047,1002774.4513242524,0,0,0,136727.76387443233,0,0,0
Australia,AUS,1,2048,1006392.7141904513,0,0,0,131387.73101197067,0,0,0
Australia,AUS,1,2049,1000868.494983772,0,0,0,136479.90136416847,0,0,0
Australia,AUS,1,2050,999796.4296522125,0,0,0,136349.37807335754,0,0,0
Australia,AUS,1,2051,998677.3961932958,0,0,0,136205.62054875394,0,0,0
Australia,AUS,1,2052,997502.589192629,0,0,0,136054.2475835818,0,0,0
Australia,AUS,1,2053,1000804.1185910054,0,0,0,130701.57269643161,0,0,0
Australia,AUS,1,2054,995025.4273122086,0,0,0,135727.78452175308,0,0,0
Fiji,FJI,1,2025,67357.12455527842,0,0,0,0,0,0,0
Fiji,FJI,1,2026,59141.249805455445,0,0,0,8159.744675382419,0,0,0
Fiji,FJI,1,2027,58430.33945051932,0,0,0,8040.060577307095,0,0,0
Fiji,FJI,1,2028,57935.38414456299,0,0,0,7941.138891289877,0,0,0
Fiji,FJI,1,2029,57592.09534353493,0,0,0,7869.593155922383,0,0,0
Fiji,FJI,1,2030,57373.65050012112,0,0,0,7820.394702772761,0,0,0
Fiji,FJI,1,2031,57509.41941835213,0,0,0,7490.734333620581,0,0,0
Fiji,FJI,1,2032,57203.1901151118,0,0,0,7769.858758088862,0,0,0
Fiji,FJI,1,2033,57206.2154237462,0,0,0,7761.923818948431,0,0,0
Fiji,FJI,1,2034,57253.28266841,0,0,0,7761.636141061072,0,0,0
Fiji,FJI,1,2035,57333.87577850178,0,0,0,7767.634757832137,0,0,0
Fiji,FJI,1,2036,57690.41092915877,0,0,0,7480.083093332392,0,0,0
Fiji,FJI,1,2037,57551.8931753502,0,0,0,7790.505079829701,0,0,0
Fiji,FJI,1,2038,57678.267735483,0,0,0,7806.627142800315,0,0,0
Fiji,FJI,1,2039,57808.10118298906,0,0,0,7823.256055059515,0,0,0
Fiji,FJI,1,2040,57944.639353746454,0,0,0,7841.14270321538,0,0,0
Fiji,FJI,1,2041,58077.26046688986,0,0,0,7859.047320389821,0,0,0
Fiji,FJI,1,2042,58472.75361905607,0,0,0,7576.037244308035,0,0,0
Fiji,FJI,1,2043,58346.03896254069,0,0,0,7895.2747629154765,0,0,0
Fiji,FJI,1,2044,58477.77675206726,0,0,0,7914.191190583396,0,0,0
Fiji,FJI,1,2045,58602.87425208795,0,0,0,7931.776080551665,0,0,0
Fiji,FJI,1,2046,58724.458910396024,0,0,0,7948.915928715261,0,0,0
Fiji,FJI,1,2047,58838.96689198113,0,0,0,7965.224103391287,0,0,0
Fiji,FJI,1,2048,59219.9522978496,0,0,0,7676.486055413265,0,0,0
Fiji,FJI,1,2049,59061.44550494527,0,0,0,7996.390999296546,0,0,0
Fiji,FJI,1,2050,59161.638667207626,0,0,0,8011.220786550637,0,0,0
Fiji,FJI,1,2051,59258.86677123484,0,0,0,8024.978058983129,0,0,0
Fiji,FJI,1,2052,59356.07663489785,0,0,0,8038.756226663969,0,0,0
Fiji,FJI,1,2053,59714.999633387946,0,0,0,7744.005499516161,0,0,0
Fiji,FJI,1,2054,59533.35435997399,0,0,0,8063.603719208894,0,0,0
New Caledonia,NCL,1,2025,15927.80876529064,0,0,0,0,0,0,0
New Caledonia,NCL,1,2026,13874.757973814041,0,0,0,1933.336883283274,0,0,0
New Caledonia,NCL,1,2027,13630.158542948204,0,0,0,1891.7516112781393,0,0,0
New Caledonia,NCL,1,2028,13448.897833589195,0,0,0,1858.0543162154843,0,0,0
New Caledonia,NCL,1,2029,13307.978862990367,0,0,0,1831.7755015679543,0,0,0
New Caledonia,NCL,1,2030,13204.37593823125,0,0,0,1811.9113436945656,0,0,0
New Caledonia,NCL,1,2031,13191.175362238342,0,0,0,1728.7365746616913,0,0,0
New Caledonia,NCL,1,2032,13081.647726474153,0,0,0,1787.1411106242704,0,0,0
New Caledonia,NCL,1,2033,13041.83820286346,0,0,0,1779.1143520682772,0,0,0
New Caledonia,NCL,1,2034,13022.721689580869,0,0,0,1774.1979135567303,0,0,0
New Caledonia,NCL,1,2035,13009.998216846046,0,0,0,1770.8964241492836,0,0,0
New Caledonia,NCL,1,2036,13066.609142519033,0,0,0,1701.615316944354,0,0,0
New Caledonia,NCL,1,2037,13011.813440253622,0,0,0,1768.8168347682508,0,0,0
New Caledonia,NCL,1,2038,13019.253831431612,0,0,0,1769.2318211585841,0,0,0
New Caledonia,NCL,1,2039,13030.01853671688,0,0,0,1770.3078292371135,0,0,0
New Caledonia,NCL,1,2040,13040.726178774918,0,0,0,1771.44921062052,0,0,0
New Caledonia,NCL,1,2041,13054.862952552718,0,0,0,1773.1315307589398,0,0,0
New Caledonia,NCL,1,2042,13128.10788985155,0,0,0,1707.1443773063252,0,0,0
New Caledonia,NCL,1,2043,13079.409043902806,0,0,0,1776.2969909248473,0,0,0
New Caledonia,NCL,1,2044,13093.349098503912,0,0,0,1778.2046700276826,0,0,0
New Caledonia,NCL,1,2045,13103.750534163637,0,0,0,1779.6968386677522,0,0,0
New Caledonia,NCL,1,2046,13114.194258082925,0,0,0,1781.1405626208102,0,0,0
New Caledonia,NCL,1,2047,13124.623393341397,0,0,0,1782.6009991325107,0,0,0
New Caledonia,NCL,1,2048,13198.074634471928,0,0,0,1716.377585243009,0,0,0
New Caledonia,NCL,1,2049,13152.358069258755,0,0,0,1786.5829639533877,0,0,0
New Caledonia,NCL,1,2050,13162.55271302749,0,0,0,1788.312032448394,0,0,0
New Caledonia,NCL,1,2051,13169.332822285613,0,0,0,1789.4834418891105,0,0,0
New Caledonia,NCL,1,2052,13172.72616055528,0,0,0,1790.0653852167459,0,0,0
