country,country_code,vacc_program,year,age1,age2,age3,age4
Solomon Islands,SLB,4,2051,33880.14373728575,53339.90085544994,0,23852.152232850032
Solomon Islands,SLB,4,2052,34416.39025740606,54115.882280796446,0,24342.733045733767
Solomon Islands,SLB,4,2053,35246.31914951874,55797.32771866869,0,25136.108233625353
Solomon Islands,SLB,4,2054,35528.0366486855,55720.770898807445,0,25321.037146134793
Tonga,TON,4,2025,6243.184848636869,18729.554545910625,0,3631.027990651825
Tonga,TON,4,2026,2777.434255656697,5291.049800596748,0,1583.4181682849066
Tonga,TON,4,2027,2631.4669159174305,5290.781286279883,0,1678.2695761554453
Tonga,TON,4,2028,2626.2171258689937,5286.3718043775025,0,1773.5101834514344
Tonga,TON,4,2029,2626.796745239471,5277.5538792729485,0,1868.8511435289342
Tonga,TON,4,2030,2634.906517069381,5270.940447964974,0,1960.3914146679676
Tonga,TON,4,2031,2668.071489100723,5347.205463585742,0,2073.6026190932807
Tonga,TON,4,2032,2662.277608937651,5255.5107943360545,0,2137.0829544598246
Tonga,TON,4,2033,2676.426462217045,5251.100155802792,0,2221.8265211417634
Tonga,TON,4,2034,2696.6125344968414,5248.895696170642,0,2302.9696672158448
Tonga,TON,4,2035,2716.4959181521394,5248.895736277307,0,2380.722287025972
Tonga,TON,4,2036,2762.3888313823563,5336.004977501077,0,2485.1897692047687
Tonga,TON,4,2037,2762.8304915034314,5255.510983454358,0,2528.800504360003
Tonga,TON,4,2038,2785.815248736197,5259.918300460594,0,2598.5857248143484
Tonga,TON,4,2039,2810.2818157583565,5268.736297477982,0,2666.375550799966
Tonga,TON,4,2040,2834.3194594142724,5279.758786584383,0,2730.7915250150027
Tonga,TON,4,2041,2857.1962336316246,5290.781272408453,0,2793.1431891284647
Tonga,TON,4,2042,2906.617405042448,5392.008562089208,0,2888.4083668944477
Tonga,TON,4,2043,2908.1656890238446,5321.645931185423,0,2911.469085839283
Tonga,TON,4,2044,2930.728352108895,5339.2801730259525,0,2967.6163235609083
Tonga,TON,4,2045,2955.271808864896,5361.325109235387,0,3021.9776631216455
Tonga,TON,4,2046,2978.5479525154938,5383.3700472626515,0,3073.0865937026033
Tonga,TON,4,2047,3001.968236308216,5407.619475481912,0,3122.9643332671635
Tonga,TON,4,2048,3053.2675841535097,5521.936584532833,0,3212.308867469894
Tonga,TON,4,2049,3054.256913714257,5460.52908222109,0,3220.7744975534124
Tonga,TON,4,2050,3078.8055630762574,5491.390224943511,0,3267.1297779902357
Tonga,TON,4,2051,3104.3326340622593,5520.04863022042,0,3312.020972131167
Tonga,TON,4,2052,3128.3273634838965,5553.116025627882,0,3355.1179039466733
Tonga,TON,4,2053,3179.1433606655137,5678.746196933854,0,3439.7153746652193
