country,country_code,vacc_program,year,v1,v2,v3,v4,w1,w2,w3,w4
Kenya,KEN,25,2034,1031591.6684083238,1166305.2562526956,0,578155.8450632346,380131.38927130314,501042.505787874,0,255776.83059413751
Kenya,KEN,25,2035,1044336.5967754889,1172520.9282075875,0,600111.3707441982,384599.8477069666,503756.1892175736,0,267496.1619777362
Kenya,KEN,25,2036,1064554.5747699921,1201072.5602582023,0,628076.9811324741,389840.54051372845,513247.65555840975,0,280175.90677180095
Kenya,KEN,25,2037,1070703.2350301486,1186573.9636900336,0,641898.7937947212,393992.5684766154,509881.4136916825,0,289457.4978871146
Kenya,KEN,25,2038,1083598.1745443365,1194420.5205812948,0,661639.8485257126,398760.1451787226,513296.16096830193,0,299739.0018753297
Kenya,KEN,25,2039,1096857.112695571,1202806.8591684406,0,680708.8889103491,403616.55861031706,516940.0706058612,0,309608.4289550957
Kenya,KEN,25,2040,1110184.926049362,1211706.726273339,0,699138.1976340755,408522.7096729986,520802.75949926,0,319094.41827263916
Kenya,KEN,25,2041,1131303.9277460566,1243709.8342950416,0,725204.8541506947,414137.06216900185,531672.2864766849,0,330147.54278755956
Kenya,KEN,25,2042,1137382.1922458082,1230972.447974756,0,734337.1810432993,418515.9615927221,529151.6128616576,0,337050.2855735905
Kenya,KEN,25,2043,1150544.9032455643,1241296.5887929888,0,751029.7562946345,423484.2217207633,533620.8045792904,0,345534.3971231867
Kenya,KEN,25,2044,1164049.6316468462,1252055.944166375,0,767229.6336419369,428501.8888464135,538273.5157589272,0,353735.2308738656
Kenya,KEN,25,2045,1177601.3737671366,1263217.9964011044,0,782969.8684946296,433541.112174284,543097.1454892562,0,361673.84022339206
Kenya,KEN,25,2046,1191199.4217993268,1274761.9708223974,0,798284.9147101814,438600.3287340475,548082.8602980104,0,369370.7773908239
Kenya,KEN,25,2047,1213152.1961470048,1310515.2431530065,0,822878.8181833077,444400.8315285413,560395.9231982469,0,379194.45343547483
Kenya,KEN,25,2048,1218958.8248412437,1298910.4424361633,0,827898.6262027266,448855.39165308716,558504.2421628785,0,384147.60924086114
Kenya,KEN,25,2049,1232372.8308970004,1311481.1542979386,0,842101.7356885958,453936.6491215446,563926.8163621377,0,391224.168012472
Kenya,KEN,25,2050,1246176.1023719788,1324365.2467971304,0,856010.8796454826,459069.92560687475,569481.0791630211,0,398132.0510370519
Kenya,KEN,25,2051,1260049.2800508696,1337534.4782210365,0,869650.5252275885,464227.5305414916,575156.4625600365,0,404885.54913070827
Kenya,KEN,25,2052,1282789.0535121511,1376031.3490066538,0,893716.9604860208,470177.99533611856,588487.5988637153,0,414138.034991935
Kenya,KEN,25,2053,1288461.3940630646,1364676.8895514947,0,896363.8972310985,474704.6340851669,586848.8581128826,0,418021.9135745955
Kenya,KEN,25,2054,1302206.172908518,1378629.1874041609,0,909320.450441253,479904.0876874225,592858.3782379924,0,424389.9280267608
Liberia,LBR,25,2025,285435.73802335165,680422.8659656002,0,85846.72926078599,0,0,0,0
Liberia,LBR,25,2026,108886.06420511541,117347.59269563695,0,36311.964971418754,38890.74286999258,50399.54111933997,0,13311.827154387283
Liberia,LBR,25,2027,102719.53166518202,117831.55908491243,0,38648.777811603,38265.43593832264,50626.22317052137,0,14931.588435465248
Liberia,LBR,25,2028,103535.30830803051,118440.34516659108,0,40990.21322726345,38351.14141308003,50880.946576356815,0,16423.815116425456
