exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback,init_ageing_date,init_nye,pushback_T
CAN,6,2015,TRUE,TRUE,FALSE,TRUE,2,CANB151221,INF_B,5330,12,21,0.6274414029692142,0.07878208945832242,902.924089571232,0.0025023852262212242,2,91,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANA161017,INF_A,128,10,17,0.5776878857223017,0.07936429238359692,648.0810791187189,0.006868482241451234,2,84,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANB161226,INF_B,3397,12,26,0.6750964195562614,0.07245919381757453,896.2627133196302,0.0011313108405852127,2,98,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANA170925,INF_A,6575,09,25,0.6136667950486604,0.07346064546479768,466.93600795984514,0.008454349892192375,2,91,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANB171023,INF_B,5374,10,23,0.5092172976233666,0.08995402169304155,484.34635315758305,0.005620020096546225,2,77,NA,NA,FALSE
CAN,9,2018,TRUE,TRUE,TRUE,TRUE,2,CANA181015,INF_A,625,10,15,0.6581258520974376,0.07185745207534114,2001.12735465016,0.016888161248537384,2,189,NA,NA,FALSE
CAN,9,2018,TRUE,TRUE,TRUE,TRUE,2,CANB181231,INF_B,1927,12,31,0.5691331084004223,0.08417781544519252,1537.6020799033558,7.80318247750273e-4,2,147,NA,NA,FALSE
CAN,10,2019,TRUE,TRUE,FALSE,TRUE,2,CANA191014,INF_A,3047,10,14,0.5451135803743137,0.09071377555343832,479.925396322832,0.007252292998578694,2,77,NA,NA,FALSE
CAN,10,2019,TRUE,TRUE,FALSE,TRUE,2,CANB191104,INF_B,9877,11,04,0.6135772973252538,0.08128787458518832,1277.6843650647804,0.004813899904240597,2,91,NA,NA,FALSE
CAN,1,2010,TRUE,TRUE,TRUE,TRUE,1,CANA101122,INF_A,5729,11,22,0.5482740060991428,0.08968172711447804,4812.6567213030485,0.0038149443500029964,3,133,NA,NA,FALSE
CAN,2,2011,FALSE,TRUE,TRUE,TRUE,2,CANA111226,INF_A,7530,12,26,0.599091057105719,0.07662189987523947,2070.960444389467,0.0012210574733422593,3,105,NA,NA,FALSE
CAN,2,2011,FALSE,TRUE,TRUE,TRUE,2,CANB110103,INF_B,616,01,03,0.6618145542202065,0.07430896403848809,2373.21009344838,6.951300274112309e-4,3,119,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANA121105,INF_A,528,11,05,0.5584101266110936,0.08460944900302383,2252.4933172579126,0.0035778699239980894,3,84,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANB120102,INF_B,993,01,02,0.6188729374633202,0.08168422368430708,983.9443129663496,0.0012026952213992834,3,77,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANB121224,INF_B,744,12,24,0.6130943468432271,0.0789444401664408,1981.1997889140728,0.0011592091668795644,3,133,NA,NA,FALSE
CAN,4,2013,TRUE,TRUE,TRUE,TRUE,2,CANA131125,INF_A,1051,11,25,0.6596543742248281,0.07940181403944431,3827.5323988369496,0.0030924233023520618,3,77,NA,NA,FALSE
CAN,4,2013,TRUE,TRUE,TRUE,TRUE,2,CANB131209,INF_B,4421,12,09,0.5748309977176069,0.08450493006086371,917.5416483674568,0.002019389999267542,3,112,NA,NA,FALSE
CAN,5,2014,FALSE,FALSE,TRUE,TRUE,2,CANA141103,INF_A,3702,11,03,0.596373407245444,0.07865034608371803,3033.5300710552574,0.005964888716127515,3,91,NA,NA,FALSE
CAN,5,2014,FALSE,FALSE,TRUE,TRUE,2,CANB141124,INF_B,9895,11,24,0.5280446857799808,0.08560131011218303,506.9864063354471,0.0019509178459939437,3,84,NA,NA,FALSE
CAN,6,2015,TRUE,TRUE,FALSE,TRUE,2,CANA151214,INF_A,6796,12,14,0.4942339441022556,0.10501487479444473,525.5290946287769,0.004297468446824219,3,56,NA,NA,FALSE
CAN,6,2015,TRUE,TRUE,FALSE,TRUE,2,CANB151221,INF_B,8549,12,21,0.6244657487568007,0.07924698873486348,869.9595413646167,0.0024516116733617277,3,84,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANA161017,INF_A,1575,10,17,0.6162292058940859,0.07440015790529844,656.7317620522097,0.00689522769038961,3,84,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANB161226,INF_B,7782,12,26,0.517312745268988,0.09423039995896378,930.4019987485088,0.0011036231999911703,3,98,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANA170925,INF_A,440,09,25,0.5627204830557128,0.08001312185773055,474.69031982842125,0.008433584093557057,3,91,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANB171023,INF_B,6207,10,23,0.5579032369200703,0.08206202030033329,505.9191522592891,0.005679308256445828,3,77,NA,NA,FALSE
CAN,9,2018,TRUE,TRUE,TRUE,TRUE,2,CANA181015,INF_A,1596,10,15,0.648540738080823,0.07291044023507957,2016.4574866993805,0.017091937954181593,3,189,NA,NA,FALSE
CAN,9,2018,TRUE,TRUE,TRUE,TRUE,2,CANB181231,INF_B,2751,12,31,0.5411457087978834,0.08844135013510948,1518.9006338637585,7.757652493797879e-4,3,147,NA,NA,FALSE
CAN,10,2019,TRUE,TRUE,FALSE,TRUE,2,CANA191014,INF_A,5369,10,14,0.5744431062228708,0.08609241709290559,480.50263397107983,0.007147055233163647,3,77,NA,NA,FALSE
CAN,10,2019,TRUE,TRUE,FALSE,TRUE,2,CANB191104,INF_B,6685,11,04,0.529805501651236,0.09401085835491838,1315.1036264336287,0.004873006647069527,3,91,NA,NA,FALSE
CAN,1,2010,TRUE,TRUE,TRUE,TRUE,1,CANA101122,INF_A,7208,11,22,0.6247763694202342,0.0788117986527284,4747.606819363164,0.003845251065220567,4,126,NA,NA,FALSE
CAN,2,2011,FALSE,TRUE,TRUE,TRUE,2,CANA111226,INF_A,810,12,26,0.7067889038513032,0.06499118684117804,2002.98320840657,0.001240094478497442,4,105,NA,NA,FALSE
CAN,2,2011,FALSE,TRUE,TRUE,TRUE,2,CANB110103,INF_B,8506,01,03,0.6876924677592566,0.07175793200251036,2247.1123214682802,6.544055585678427e-4,4,112,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANA121105,INF_A,1835,11,05,0.5917803236187661,0.07992140553792523,2216.0784855855286,0.0035492854631538296,4,84,NA,NA,FALSE
