exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback
GHA,9,2011,FALSE,TRUE,TRUE,TRUE,1,GHAB110321,INF_B,2163,03,21,0.5990339298277131,0.06053990593987861,1778.3171196956657,1.0539763985629723e-4,5,203
GHA,10,2016,TRUE,FALSE,TRUE,TRUE,2,GHAA160215,INF_A,4754,02,15,0.5569330913909507,0.06482650747356167,2505.372690033867,1.8702469244162096e-4,5,231
GHA,10,2016,TRUE,FALSE,TRUE,TRUE,2,GHAB160725,INF_B,1503,07,25,0.5180908297581678,0.07292837739928236,1143.3146431168625,5.98463341586345e-5,5,98
GHA,11,2019,TRUE,TRUE,TRUE,TRUE,3,GHAA190513,INF_A,6317,05,13,0.6194984923225801,0.06041970951697098,9730.767246323676,6.391419989130819e-5,5,175
GHA,11,2019,TRUE,TRUE,TRUE,TRUE,3,GHAA190930,INF_A,7817,09,30,0.5217817833934789,0.07872349268822755,4945.041703583124,8.167791771513298e-5,5,70
GHA,11,2019,TRUE,TRUE,TRUE,TRUE,3,GHAB190909,INF_B,4417,09,09,0.5580136353373911,0.06998151012526191,6256.107417784168,3.788910294746962e-5,5,112
GHA,12,2010,FALSE,TRUE,FALSE,TRUE,1,GHAA100118,INF_A,8502,01,18,0.5933153446969203,0.06305277699552221,2748.758535377659,2.519821403487432e-4,5,140
GHA,13,2015,TRUE,TRUE,FALSE,TRUE,2,GHAA150323,INF_A,5974,03,23,0.5160002509483591,0.0734598454681867,27806.549262304063,2.8112065296841574e-5,5,168
GHA,13,2015,TRUE,TRUE,FALSE,TRUE,2,GHAB150316,INF_B,3208,03,16,0.6315951857474214,0.05653698900493291,4251.73051373725,7.006636901209228e-5,5,343
GHA,14,2016,TRUE,TRUE,TRUE,FALSE,2,GHAA160215,INF_A,3522,02,15,0.5848620800393824,0.061482991896724834,2387.881531033424,2.2326245939777745e-4,5,252
GHA,14,2016,TRUE,TRUE,TRUE,FALSE,2,GHAB160725,INF_B,6894,07,25,0.5601397260351857,0.06683677244525722,1404.605379076915,8.191491020890098e-5,5,119
GHA,15,2012,TRUE,TRUE,TRUE,TRUE,3,GHAA120521,INF_A,7780,05,21,0.5766000073565601,0.06272999731831606,14672.473078763142,3.794897493526817e-5,5,294
GHA,15,2012,TRUE,TRUE,TRUE,TRUE,3,GHAA120924,INF_A,5267,09,24,0.5640471468164125,0.0680299988837188,6309.53819198051,5.408785949110027e-5,5,119
GHA,15,2012,TRUE,TRUE,TRUE,TRUE,3,GHAB120611,INF_B,159,06,11,0.5824606395926859,0.06467058816260297,14936.194655802768,3.83953136042154e-5,5,175
GHA,16,2017,TRUE,TRUE,FALSE,TRUE,3,GHAA170605,INF_A,2731,06,05,0.6782346713475269,0.053194083138852696,8069.728794036422,1.005852259858204e-4,5,308
GHA,16,2017,TRUE,TRUE,FALSE,TRUE,3,GHAA170904,INF_A,6718,09,04,0.5969868578149703,0.05932895241055184,2570.5748153921845,2.6591555812206265e-4,5,385
GHA,16,2017,TRUE,TRUE,FALSE,TRUE,3,GHAB171211,INF_B,7597,12,11,0.5512039986480809,0.06565868421692418,6206.606128101176,6.572386417073398e-5,5,259
GHA,18,2019,TRUE,TRUE,FALSE,FALSE,3,GHAA190513,INF_A,6054,05,13,0.5690564599033446,0.06469016157321161,12348.680073554637,7.412845408082626e-5,5,217
GHA,18,2019,TRUE,TRUE,FALSE,FALSE,3,GHAA190930,INF_A,844,09,30,0.6232099876066065,0.06729558766524406,4403.74497293283,7.557824977628973e-5,5,70
GHA,18,2019,TRUE,TRUE,FALSE,FALSE,3,GHAB190909,INF_B,3669,09,09,0.5445069715238614,0.07264128124681477,4861.98789230991,3.7596874731500745e-5,5,91
GHA,19,2015,FALSE,TRUE,TRUE,TRUE,2,GHAA150323,INF_A,9546,03,23,0.6684739506021913,0.06161856425431567,25166.51146997823,1.6907925935017745e-5,5,91
GHA,19,2015,FALSE,TRUE,TRUE,TRUE,2,GHAB150316,INF_B,3102,03,16,0.6127601522966596,0.05694690519702015,1790.1890219080594,1.984064656612761e-4,5,672
GHA,20,2019,FALSE,TRUE,TRUE,TRUE,3,GHAA190513,INF_A,2219,05,13,0.5937961114013517,0.06258829444830014,10218.450827457385,8.259787124047227e-5,5,189
GHA,20,2019,FALSE,TRUE,TRUE,TRUE,3,GHAA190930,INF_A,1342,09,30,0.5665994847187922,0.07274965300048002,5128.914764084082,8.325550271038812e-5,5,77
GHA,20,2019,FALSE,TRUE,TRUE,TRUE,3,GHAB190909,INF_B,7984,09,09,0.6345520843602528,0.06275409924284205,5260.719579825281,3.269581981180203e-5,5,91
GHA,21,2018,FALSE,TRUE,TRUE,FALSE,2,GHAA180917,INF_A,2295,09,17,0.5936173946318624,0.06301713538329709,24147.279241090113,3.185023209523807e-5,5,196
GHA,21,2018,FALSE,TRUE,TRUE,FALSE,2,GHAB180903,INF_B,1736,09,03,0.5509585186875925,0.06987132340215649,11193.522333683519,2.2435261708503465e-5,5,133
GHA,22,2011,TRUE,TRUE,FALSE,TRUE,1,GHAB110321,INF_B,4118,03,21,0.6191381986380987,0.06034284942359216,1901.5062054611471,5.867696602975484e-5,5,133
GHA,23,2015,FALSE,FALSE,TRUE,TRUE,2,GHAA150323,INF_A,2071,03,23,0.6477821858652248,0.06413930460149589,32485.536773109714,1.5919518427398553e-5,5,91
GHA,23,2015,FALSE,FALSE,TRUE,TRUE,2,GHAB150316,INF_B,8941,03,16,0.6384828244549229,0.056186200109012575,4078.9841841815814,6.918174819622245e-5,5,308
GHA,24,2016,TRUE,FALSE,FALSE,TRUE,2,GHAA160215,INF_A,6892,02,15,0.5679569555196413,0.0633558073576814,2495.6462961438688,2.1093293711015032e-4,5,252
GHA,24,2016,TRUE,FALSE,FALSE,TRUE,2,GHAB160725,INF_B,6447,07,25,0.5306666902500592,0.0714181096585466,1152.2292589206181,5.717952850484565e-5,5,105
GHA,25,2019,TRUE,TRUE,TRUE,TRUE,3,GHAA190513,INF_A,8273,05,13,0.6458972274225068,0.05899043531712143,9918.755393041642,5.480912051093522e-5,5,140
GHA,25,2019,TRUE,TRUE,TRUE,TRUE,3,GHAA190930,INF_A,7297,09,30,0.626387944710956,0.06770622732234009,4102.702532313355,6.878004299549871e-5,5,63
GHA,25,2019,TRUE,TRUE,TRUE,TRUE,3,GHAB190909,INF_B,974,09,09,0.5230363787667294,0.07503027886225225,4386.649242684541,3.375363130781028e-5,5,98
GHA,26,2019,TRUE,TRUE,TRUE,TRUE,3,GHAA190513,INF_A,5992,05,13,0.5919568336707607,0.06216130258941988,13077.223555533756,7.723272757185389e-5,5,224
GHA,26,2019,TRUE,TRUE,TRUE,TRUE,3,GHAA190930,INF_A,9360,09,30,0.6007913272830764,0.07037628697215338,3513.671255536094,7.072813896178901e-5,5,56
GHA,26,2019,TRUE,TRUE,TRUE,TRUE,3,GHAB190909,INF_B,8170,09,09,0.57547516748015,0.0695857564473617,4105.316773188287,3.116274492095767e-5,5,77
GHA,27,2019,FALSE,TRUE,TRUE,TRUE,3,GHAA190513,INF_A,4055,05,13,0.5984391464676148,0.06037787355354512,9952.590128808166,1.087769302959252e-4,5,294
GHA,27,2019,FALSE,TRUE,TRUE,TRUE,3,GHAA190930,INF_A,6743,09,30,0.6093629858354106,0.0687995425479258,4339.471294192214,7.231947495002439e-5,5,70
GHA,27,2019,FALSE,TRUE,TRUE,TRUE,3,GHAB190909,INF_B,6782,09,09,0.6029155319994852,0.06615436175403552,5131.013547381335,2.987293853001516e-5,5,91
GHA,28,2011,FALSE,TRUE,TRUE,FALSE,1,GHAB110321,INF_B,945,03,21,0.6526079634498454,0.054906304904938835,1605.7059456648085,1.7063212299314964e-4,5,266
GHA,30,2018,FALSE,TRUE,FALSE,TRUE,2,GHAA180917,INF_A,3694,09,17,0.5514598665936817,0.06661347740957992,19834.243514511567,4.664620035219753e-5,5,238
GHA,30,2018,FALSE,TRUE,FALSE,TRUE,2,GHAB180903,INF_B,8492,09,03,0.6304425917160565,0.0607604079850252,9871.612260746628,2.6209529804763025e-5,5,133
GHA,1,2015,FALSE,FALSE,FALSE,FALSE,2,GHAA150323,INF_A,9530,03,23,0.6015538840648461,0.064501863012323,25713.752073558848,2.7409662898668942e-5,6,140
GHA,1,2015,FALSE,FALSE,FALSE,FALSE,2,GHAB150316,INF_B,206,03,16,0.6366913919434475,0.057930553132027975,7862.389012175192,4.301861222993462e-5,6,203
GHA,2,2012,FALSE,TRUE,TRUE,FALSE,3,GHAA120521,INF_A,4000,05,21,0.6323358567942581,0.05909160424749099,17984.53027852066,2.730396259040225e-5,6,189
GHA,2,2012,FALSE,TRUE,TRUE,FALSE,3,GHAA120924,INF_A,7932,09,24,0.5719537602624584,0.06825346653187656,7597.679187970437,3.9791153704731796e-5,6,112
GHA,2,2012,FALSE,TRUE,TRUE,FALSE,3,GHAB120611,INF_B,794,06,11,0.5725327611381185,0.0679930655466789,9352.053692890388,3.047259851400004e-5,6,119
GHA,3,2017,FALSE,TRUE,TRUE,FALSE,3,GHAA170605,INF_A,9549,06,05,0.5495422437293227,0.06496708244930366,6424.7777620366105,9.915215269707967e-5,6,343
GHA,3,2017,FALSE,TRUE,TRUE,FALSE,3,GHAA170904,INF_A,5948,09,04,0.6051479181112271,0.057806338922796095,1984.357347895387,4.738514410612679e-4,6,595
GHA,3,2017,FALSE,TRUE,TRUE,FALSE,3,GHAB171211,INF_B,307,12,11,0.5680544498983355,0.06370995715710012,5633.778119361835,6.951434585695035e-5,6,259
GHA,4,2012,FALSE,FALSE,FALSE,TRUE,3,GHAA120521,INF_A,2208,05,21,0.5581067694426909,0.07039542572529711,17200.380201265983,1.6598298805891298e-5,6,119
GHA,4,2012,FALSE,FALSE,FALSE,TRUE,3,GHAA120924,INF_A,2644,09,24,0.5784544245067521,0.06705378136899072,7785.504086275179,4.161349775937186e-5,6,119
GHA,4,2012,FALSE,FALSE,FALSE,TRUE,3,GHAB120611,INF_B,2019,06,11,0.5372702955101163,0.07158631373092529,10422.494882989977,3.357254253017865e-5,6,133
GHA,5,2015,FALSE,TRUE,TRUE,TRUE,2,GHAA150323,INF_A,8532,03,23,0.5624050032103406,0.07162634676364191,26761.764696227987,1.9891303023953345e-5,6,105
GHA,5,2015,FALSE,TRUE,TRUE,TRUE,2,GHAB150316,INF_B,9990,03,16,0.635670110172122,0.05551778903681889,3905.4367879658016,8.9680491761909e-5,6,476
GHA,6,2018,FALSE,TRUE,FALSE,TRUE,2,GHAA180917,INF_A,1305,09,17,0.605945989878973,0.0605937804346037,21294.017066918226,4.2190793973194856e-5,6,245
GHA,6,2018,FALSE,TRUE,FALSE,TRUE,2,GHAB180903,INF_B,1224,09,03,0.6438693593473456,0.05699517465624457,14797.269453141804,4.1224838398119494e-5,6,245
GHA,7,2018,TRUE,FALSE,TRUE,TRUE,2,GHAA180917,INF_A,7436,09,17,0.6063234356125462,0.06198610879395302,16910.5746152856,3.655293494119147e-5,6,182
GHA,7,2018,TRUE,FALSE,TRUE,TRUE,2,GHAB180903,INF_B,7138,09,03,0.5899536596029294,0.06169879394940085,12590.618162660568,4.222559665852371e-5,6,259
GHA,8,2016,TRUE,TRUE,TRUE,TRUE,2,GHAA160215,INF_A,1546,02,15,0.5365788711152556,0.06703103700534833,2628.7824287143826,1.9340975788135868e-4,6,252
GHA,8,2016,TRUE,TRUE,TRUE,TRUE,2,GHAB160725,INF_B,7625,07,25,0.5678726708481001,0.06784785286278998,824.0348671302953,5.646798546691736e-5,6,84
GHA,9,2010,FALSE,TRUE,TRUE,TRUE,1,GHAA100118,INF_A,4663,01,18,0.594261232878257,0.06321034783443809,2597.6849054105014,2.339224739078142e-4,6,133
GHA,10,2012,TRUE,FALSE,FALSE,FALSE,3,GHAA120521,INF_A,1305,05,21,0.5549619589198489,0.06989975385478497,19512.386552631746,1.6923229430821113e-5,6,133
GHA,10,2012,TRUE,FALSE,FALSE,FALSE,3,GHAA120924,INF_A,701,09,24,0.6707884841295746,0.05960280106145624,7162.148869062957,3.984816295138887e-5,6,91
GHA,10,2012,TRUE,FALSE,FALSE,FALSE,3,GHAB120611,INF_B,518,06,11,0.5914005218842074,0.06555063652903641,10914.588166943939,3.118163957854828e-5,6,126
GHA,11,2013,TRUE,TRUE,FALSE,TRUE,2,GHAA131007,INF_A,5106,10,07,0.5606755167315031,0.06841028784469291,25333.121149291343,2.166715893585599e-5,6,154
GHA,11,2013,TRUE,TRUE,FALSE,TRUE,2,GHAB131209,INF_B,7998,12,09,0.6152243650890399,0.06189143752929434,11147.102380074613,2.2407871206450095e-5,6,147
GHA,12,2012,TRUE,TRUE,FALSE,TRUE,3,GHAA120521,INF_A,2953,05,21,0.5343455406480475,0.06920513872491302,22630.263117401148,2.9439580047419348e-5,6,217
GHA,12,2012,TRUE,TRUE,FALSE,TRUE,3,GHAA120924,INF_A,2210,09,24,0.5957635907316106,0.06571064308585152,7050.446628008968,4.139234480475854e-5,6,105
GHA,12,2012,TRUE,TRUE,FALSE,TRUE,3,GHAB120611,INF_B,8230,06,11,0.5842307225975556,0.06586371079892331,9659.800980840204,3.189732369303244e-5,6,126
GHA,13,2015,TRUE,TRUE,TRUE,TRUE,2,GHAA150323,INF_A,2215,03,23,0.549891497258278,0.07455651658162256,25433.84072882817,1.7821802577311407e-5,6,91
GHA,13,2015,TRUE,TRUE,TRUE,TRUE,2,GHAB150316,INF_B,5574,03,16,0.597343959142243,0.06109273579561489,4843.309389265537,3.48068242515341e-5,6,224
GHA,14,2015,FALSE,TRUE,TRUE,TRUE,2,GHAA150323,INF_A,8969,03,23,0.5378101079755051,0.07743150579797639,19266.752501092826,1.5409148920316767e-5,6,84
GHA,14,2015,FALSE,TRUE,TRUE,TRUE,2,GHAB150316,INF_B,9895,03,16,0.6320268629025777,0.05745336497057745,3937.0856886369165,4.388802836181249e-5,6,238
GHA,15,2016,FALSE,TRUE,FALSE,TRUE,2,GHAA160215,INF_A,8763,02,15,0.5806260257694061,0.06187227988656421,2254.900783102128,2.119702628048316e-4,6,259
GHA,15,2016,FALSE,TRUE,FALSE,TRUE,2,GHAB160725,INF_B,4341,07,25,0.5313092301415546,0.07073651462447812,1279.877312290307,6.585760668626484e-5,6,112
GHA,16,2016,FALSE,FALSE,TRUE,TRUE,2,GHAA160215,INF_A,6023,02,15,0.6261602588120263,0.05770798688371384,2246.8089207199732,2.175822395498907e-4,6,231
GHA,16,2016,FALSE,FALSE,TRUE,TRUE,2,GHAB160725,INF_B,6255,07,25,0.5853455192917415,0.06571771230065387,713.3670910258843,5.416117151941133e-5,6,77
GHA,17,2010,TRUE,FALSE,FALSE,TRUE,1,GHAA100118,INF_A,7182,01,18,0.5182905801574691,0.0722896128401482,2428.792972161041,2.4711054367185215e-4,6,133
GHA,18,2013,FALSE,TRUE,FALSE,FALSE,2,GHAA131007,INF_A,4497,10,07,0.5405467855436324,0.0710398539639734,22822.678480384395,2.029465941127571e-5,6,147
GHA,18,2013,FALSE,TRUE,FALSE,FALSE,2,GHAB131209,INF_B,2423,12,09,0.5690300594400783,0.06485951861586262,10528.173144449049,3.273126196449652e-5,6,203
GHA,19,2018,TRUE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,285,09,17,0.5613908669781156,0.06607616556946834,20434.84871665286,3.334204117599083e-5,6,210
GHA,19,2018,TRUE,TRUE,TRUE,TRUE,2,GHAB180903,INF_B,8861,09,03,0.6306692040688794,0.06237156524582628,12405.214657254448,1.673887560757925e-5,6,112
GHA,20,2012,FALSE,FALSE,TRUE,TRUE,3,GHAA120521,INF_A,9905,05,21,0.5542229793109107,0.06777743273918152,20210.01887886423,2.5491382213808265e-5,6,182
GHA,20,2012,FALSE,FALSE,TRUE,TRUE,3,GHAA120924,INF_A,9923,09,24,0.5498136643312994,0.07164108431423434,6249.684848794928,3.922470458264187e-5,6,98
GHA,20,2012,FALSE,FALSE,TRUE,TRUE,3,GHAB120611,INF_B,1748,06,11,0.5400203630334993,0.07136965478948631,12398.57671647893,3.5181865140453174e-5,6,133
GHA,21,2012,TRUE,TRUE,FALSE,TRUE,3,GHAA120521,INF_A,4943,05,21,0.550577556169324,0.06779247232237143,20250.057428819975,2.3172508224304263e-5,6,196
GHA,21,2012,TRUE,TRUE,FALSE,TRUE,3,GHAA120924,INF_A,9656,09,24,0.5746987582521572,0.06803968728103421,8027.289064904859,3.6913443147941896e-5,6,105
GHA,21,2012,TRUE,TRUE,FALSE,TRUE,3,GHAB120611,INF_B,3232,06,11,0.5042115465963037,0.07881792582822798,10444.552622429459,2.5262479249023692e-5,6,98
GHA,22,2016,TRUE,TRUE,TRUE,TRUE,2,GHAA160215,INF_A,8864,02,15,0.6433897471546663,0.05614309035447561,2513.5162897073114,1.8951633834951288e-4,6,245
GHA,22,2016,TRUE,TRUE,TRUE,TRUE,2,GHAB160725,INF_B,642,07,25,0.46547020634482394,0.08193822775852172,878.5085237434337,5.331469741834182e-5,6,84
GHA,23,2012,FALSE,FALSE,FALSE,TRUE,3,GHAA120521,INF_A,4926,05,21,0.6509802192527046,0.0605748783962498,13676.444724078974,1.9672579374806212e-5,6,119
GHA,23,2012,FALSE,FALSE,FALSE,TRUE,3,GHAA120924,INF_A,8509,09,24,0.6375084238149212,0.06147980385487442,9306.342562293961,3.722314607719681e-5,6,112
GHA,23,2012,FALSE,FALSE,FALSE,TRUE,3,GHAB120611,INF_B,9352,06,11,0.6700522944294975,0.05736117866923655,13822.66464743397,2.975825588069032e-5,6,140
GHA,24,2010,TRUE,TRUE,FALSE,TRUE,1,GHAA100118,INF_A,6015,01,18,0.5639150948603204,0.06624053122717609,2813.6728228600027,2.4650705064072895e-4,6,140
GHA,25,2013,FALSE,TRUE,TRUE,TRUE,2,GHAA131007,INF_A,8065,10,07,0.630112205489777,0.058745431706859676,14043.783917365156,3.682039017074673e-5,6,210
GHA,25,2013,FALSE,TRUE,TRUE,TRUE,2,GHAB131209,INF_B,7490,12,09,0.5486934764256572,0.06836004667429296,11672.167228282797,2.491855904637805e-5,6,175
GHA,26,2015,FALSE,TRUE,TRUE,TRUE,2,GHAA150323,INF_A,856,03,23,0.6704599426361116,0.06469780726957192,16879.19857491569,1.554930803124852e-5,6,70
GHA,26,2015,FALSE,TRUE,TRUE,TRUE,2,GHAB150316,INF_B,6262,03,16,0.5451254234263254,0.065483975805871,6199.7126739977675,6.209477781741529e-5,6,343
GHA,27,2019,TRUE,FALSE,TRUE,TRUE,3,GHAA190513,INF_A,2394,05,13,0.5804038976298004,0.06250309891176994,12419.551464717302,9.60533863020606e-5,6,273
GHA,27,2019,TRUE,FALSE,TRUE,TRUE,3,GHAA190930,INF_A,2679,09,30,0.6564841178206093,0.06375581395022906,4531.551494364467,7.322085798880811e-5,6,70
GHA,27,2019,TRUE,FALSE,TRUE,TRUE,3,GHAB190909,INF_B,7753,09,09,0.584674457620336,0.06777670296518971,5540.455748435704,3.401489971181862e-5,6,98
GHA,28,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170605,INF_A,3260,06,05,0.5370219248296454,0.06596685741995344,5995.156231687583,1.2956770904847646e-4,6,406
GHA,28,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170904,INF_A,9399,09,04,0.49703634533070845,0.07035418363116745,2195.7347468366224,3.814296260684695e-4,6,518
GHA,28,2017,FALSE,FALSE,FALSE,TRUE,3,GHAB171211,INF_B,3883,12,11,0.5671857040483625,0.06229926419390853,5859.862595274563,1.1037454575286128e-4,6,448
GHA,29,2019,TRUE,TRUE,TRUE,TRUE,3,GHAA190513,INF_A,1419,05,13,0.5879608211496142,0.0625284202500577,10683.597295241854,7.683265051136525e-5,6,217
GHA,29,2019,TRUE,TRUE,TRUE,TRUE,3,GHAA190930,INF_A,9391,09,30,0.6138774271349248,0.06765851551067416,4815.681941947986,7.513160462101426e-5,6,70
GHA,29,2019,TRUE,TRUE,TRUE,TRUE,3,GHAB190909,INF_B,938,09,09,0.6216669428464563,0.06100233194221277,5492.9162993206855,5.456228078556565e-5,6,133
GHA,30,2017,FALSE,FALSE,TRUE,TRUE,3,GHAA170605,INF_A,5225,06,05,0.5950039950261145,0.058901151421601516,3973.8596939997615,2.0871414550916072e-4,6,581
GHA,30,2017,FALSE,FALSE,TRUE,TRUE,3,GHAA170904,INF_A,4577,09,04,0.5790857596992566,0.06107840221598467,2016.2626998266023,3.3306935588924534e-4,6,385
GHA,30,2017,FALSE,FALSE,TRUE,TRUE,3,GHAB171211,INF_B,3709,12,11,0.6382288665220625,0.05462453815472381,2547.86133248472,3.120501874658161e-4,6,756
GHA,1,2012,FALSE,FALSE,FALSE,TRUE,3,GHAA120521,INF_A,541,05,21,0.5978233221513304,0.06570102178070543,13510.283359739935,1.7020835377045418e-5,7,119
GHA,1,2012,FALSE,FALSE,FALSE,TRUE,3,GHAA120924,INF_A,2030,09,24,0.6135428498136315,0.061308331937717016,7265.812718681593,6.233598873178005e-5,7,154
GHA,1,2012,FALSE,FALSE,FALSE,TRUE,3,GHAB120611,INF_B,4287,06,11,0.5789567893904476,0.06701784152840444,11591.81524847355,3.157317477251718e-5,7,126
GHA,2,2010,FALSE,TRUE,TRUE,TRUE,1,GHAA100118,INF_A,1296,01,18,0.5819520520689047,0.06411679817419429,2887.3742591995165,2.550865795239542e-4,7,140
GHA,3,2013,TRUE,TRUE,TRUE,TRUE,2,GHAA131007,INF_A,9749,10,07,0.5394511416378426,0.06921192916408402,13288.084925001178,3.150780552070571e-5,7,182
GHA,3,2013,TRUE,TRUE,TRUE,TRUE,2,GHAB131209,INF_B,4091,12,09,0.6729014795933396,0.05662831900037184,8781.303745653038,2.1721455579232133e-5,7,147
GHA,4,2018,FALSE,TRUE,TRUE,FALSE,2,GHAA180917,INF_A,1068,09,17,0.5626894783774145,0.0676673274827818,20550.530471960723,3.060622268233194e-5,7,161
GHA,4,2018,FALSE,TRUE,TRUE,FALSE,2,GHAB180903,INF_B,1400,09,03,0.6534762383750345,0.0582630210868397,9044.162885562824,3.202449210185536e-5,7,147
GHA,5,2010,TRUE,TRUE,TRUE,TRUE,1,GHAA100118,INF_A,3876,01,18,0.5705784382906723,0.06566765430859807,2435.9747744202696,2.4985250974719173e-4,7,133
GHA,6,2010,FALSE,TRUE,FALSE,TRUE,1,GHAA100118,INF_A,1334,01,18,0.633143429371035,0.05981549136151123,2156.8765040985845,2.31540791144798e-4,7,119
GHA,7,2012,FALSE,TRUE,FALSE,FALSE,3,GHAA120521,INF_A,4766,05,21,0.5728540168063465,0.07048943983552597,11846.32015503932,1.757766142968831e-5,7,98
GHA,7,2012,FALSE,TRUE,FALSE,FALSE,3,GHAA120924,INF_A,8253,09,24,0.60063016343897635,0.06589272823914671,7284.007211416106,3.379798949435716e-5,7,98
GHA,7,2012,FALSE,TRUE,FALSE,FALSE,3,GHAB120611,INF_B,2301,06,11,0.5611440413166621,0.06906923816352312,9927.576248357425,3.0633318278348165e-5,7,126
GHA,9,2019,TRUE,FALSE,FALSE,TRUE,3,GHAA190513,INF_A,8226,05,13,0.5572927857447936,0.06617265842617068,11676.263080977873,6.66158608880045e-5,7,210
GHA,9,2019,TRUE,FALSE,FALSE,TRUE,3,GHAA190930,INF_A,1036,09,30,0.6341638845694807,0.06656520509968587,3524.9083537988618,7.327983453925763e-5,7,56
GHA,9,2019,TRUE,FALSE,FALSE,TRUE,3,GHAB190909,INF_B,6990,09,09,0.6057764343929892,0.0644736266102694,6565.852611262753,3.790597403283711e-5,7,112
GHA,10,2019,FALSE,TRUE,FALSE,TRUE,3,GHAA190513,INF_A,3714,05,13,0.5405345348183789,0.06872597173860212,11628.965477591464,7.114139423613274e-5,7,189
GHA,10,2019,FALSE,TRUE,FALSE,TRUE,3,GHAA190930,INF_A,353,09,30,0.5862271021379895,0.06990740845146545,5090.1337783170775,9.17543953575953e-5,7,70
GHA,10,2019,FALSE,TRUE,FALSE,TRUE,3,GHAB190909,INF_B,4705,09,09,0.5671927736845859,0.07150631271935025,3994.9388422561583,2.493499867170188e-5,7,77
GHA,11,2011,TRUE,FALSE,TRUE,TRUE,1,GHAB110321,INF_B,1182,03,21,0.5682555915716404,0.06486832770556206,3114.1135795109626,6.256669487508713e-5,7,175
GHA,13,2019,FALSE,TRUE,TRUE,FALSE,3,GHAA190513,INF_A,239,05,13,0.6154039543063071,0.06065320541380068,9197.284091763553,6.752927905092387e-5,7,182
GHA,13,2019,FALSE,TRUE,TRUE,FALSE,3,GHAA190930,INF_A,1994,09,30,0.5819919201051854,0.07245853211441546,3461.8344229004347,7.236953686942036e-5,7,56
