exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback,init_ageing_date,init_nye,pushback_T
GHA,7,2016,FALSE,TRUE,TRUE,FALSE,2,GHAB160725,INF_B,2510,07,25,0.6119536208812664,0.06226997352390217,1054.0537408836565,5.759166925230528e-5,2,91,NA,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170605,INF_A,6720,06,05,0.5458706498147846,0.06694304331290941,8803.153431108934,5.799653637427158e-5,2,NA,891.6563803977,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170904,INF_A,7983,09,04,0.5391364042584363,0.06534035247825201,2394.1795069944114,2.964553533084004e-4,2,NA,228.31478106988,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAB171211,INF_B,2943,12,11,0.5983727185712532,0.05963450116080722,6502.8093352341175,8.151458447732787e-5,2,NA,42.0130784410689,NA,FALSE
GHA,9,2018,TRUE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,7250,09,17,0.4380459450364638,0.08673855507298772,13876.143162630153,3.0632749204470335e-5,2,140,NA,NA,FALSE
GHA,9,2018,TRUE,TRUE,TRUE,TRUE,2,GHAB180903,INF_B,9440,09,03,0.6132899820790747,0.06031741136683042,13675.010563991804,3.527038221090744e-5,2,NA,38.6409323802957,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAA190513,INF_A,9839,05,13,0.5406971499755433,0.06923188126548971,9828.927040902396,7.252054712600375e-5,2,NA,1318.1738507483,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAA190930,INF_A,283,09,30,0.6882909923249763,0.06231080248755027,2962.395883551006,7.059811336695493e-5,2,56,NA,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAB190909,INF_B,4606,09,09,0.6782782975975876,0.05998592090415927,4026.628059659865,2.6616647575973084e-5,2,77,NA,NA,FALSE
GHA,1,2010,TRUE,TRUE,TRUE,TRUE,1,GHAA100118,INF_A,1914,01,18,0.5851819228267195,0.06415552040833566,2483.8337437981695,2.501291008776103e-4,3,NA,NA,795.632892128154,FALSE
GHA,2,2011,FALSE,TRUE,TRUE,TRUE,1,GHAB110321,INF_B,3323,03,21,0.5525750779916503,0.06432091674973406,2570.244273661169,1.3815014343440462e-4,3,336,NA,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120521,INF_A,3295,05,21,0.5620806400609449,0.06887707763545463,15479.962296998772,2.115403248857461e-5,3,NA,575.232777613783,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120924,INF_A,115,09,24,0.5072234901883244,0.07679083498301688,7280.684292381137,4.004128889527498e-5,3,112,NA,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAB120611,INF_B,5743,06,11,0.6095490079428207,0.0636051581811842,11345.706991918976,2.6165494730039895e-5,3,NA,114.721541125409,NA,FALSE
GHA,4,2013,TRUE,TRUE,TRUE,TRUE,2,GHAA131007,INF_A,2648,10,07,0.5891138365051894,0.06173523915052906,7902.496436859124,4.8300103018771616e-5,3,NA,32.2968390926374,NA,FALSE
GHA,4,2013,TRUE,TRUE,TRUE,TRUE,2,GHAB131209,INF_B,5639,12,09,0.5935214340675486,0.06505857546349468,11029.19759686889,1.9069157105233116e-5,3,133,NA,NA,FALSE
GHA,6,2015,TRUE,TRUE,FALSE,TRUE,2,GHAA150323,INF_A,4506,03,23,0.4899450871922882,0.08071711876805499,22700.565241157376,2.172161997644582e-5,3,112,NA,NA,FALSE
GHA,6,2015,TRUE,TRUE,FALSE,TRUE,2,GHAB150316,INF_B,8379,03,16,0.481192070689648,0.07669361290200129,5465.64336978822,2.6647471636657105e-5,3,182,NA,NA,FALSE
GHA,7,2016,FALSE,TRUE,TRUE,FALSE,2,GHAA160215,INF_A,9941,02,15,0.599397442875031,0.060306417731623686,2286.2522957847373,2.0499440668379592e-4,3,231,NA,NA,FALSE
GHA,7,2016,FALSE,TRUE,TRUE,FALSE,2,GHAB160725,INF_B,6912,07,25,0.6330109636692711,0.06006052934820727,1170.9338412488014,6.906058054491929e-5,3,105,NA,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170605,INF_A,8776,06,05,0.6852788630200773,0.05317673798182582,9977.817769018531,5.854517023931456e-5,3,NA,1090.20306268765,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170904,INF_A,2998,09,04,0.5915162351253209,0.05931853875937706,2066.131720109321,3.6435266281665716e-4,3,NA,273.965279076305,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAB171211,INF_B,1860,12,11,0.5511836773820467,0.06428496400570959,3368.4950242389955,1.3842987516296136e-4,3,NA,45.6640806049665,NA,FALSE
GHA,9,2018,TRUE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,8828,09,17,0.6795503430972731,0.05439919102225511,24056.314974487424,4.635331822526154e-5,3,NA,46.1952714873497,NA,FALSE
GHA,9,2018,TRUE,TRUE,TRUE,TRUE,2,GHAB180903,INF_B,2808,09,03,0.4805469562671278,0.07669045827201593,8418.344280886477,3.79811914110225e-5,3,NA,18.9513090287623,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAA190513,INF_A,6092,05,13,0.586615363521197,0.06410198665668593,10499.475289510261,6.859802787837025e-5,3,NA,1160.85532481309,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAA190930,INF_A,3014,09,30,0.5825799311619163,0.0718439583626098,4099.983961066838,7.070862676125526e-5,3,70,NA,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAB190909,INF_B,803,09,09,0.6416076478009756,0.062202789261850834,4300.007284567153,3.900239967549065e-5,3,84,NA,NA,FALSE
GHA,1,2010,TRUE,TRUE,TRUE,TRUE,1,GHAA100118,INF_A,8104,01,18,0.5942273782329021,0.06301067066475621,2563.0582562105124,2.449153319740176e-4,4,NA,NA,680.954364583744,FALSE
GHA,2,2011,FALSE,TRUE,TRUE,TRUE,1,GHAB110321,INF_B,727,03,21,0.5725735308999107,0.06363583102003059,2243.4053271371845,8.060510879692747e-5,4,196,NA,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120521,INF_A,8074,05,21,0.5841953369804849,0.06422498119913038,18068.174435916644,2.6066514920096868e-5,4,NA,1374.11737400081,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120924,INF_A,8776,09,24,0.6107141307459903,0.062495963956237625,7737.53697435371,5.317757879624168e-5,4,140,NA,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAB120611,INF_B,5409,06,11,0.6233708187317899,0.06177017345946213,8482.042745718942,2.9228189924101987e-5,4,NA,96.8617050061024,NA,FALSE
GHA,4,2013,TRUE,TRUE,TRUE,TRUE,2,GHAA131007,INF_A,3546,10,07,0.5695865781259287,0.06566051651299114,13953.478455484683,2.7569073750605503e-5,4,182,NA,NA,FALSE
GHA,4,2013,TRUE,TRUE,TRUE,TRUE,2,GHAB131209,INF_B,1222,12,09,0.6019576343937514,0.06172794810250405,8752.58541030468,3.485431980604167e-5,4,189,NA,NA,FALSE
GHA,6,2015,TRUE,TRUE,FALSE,TRUE,2,GHAA150323,INF_A,1827,03,23,0.5496945219293721,0.07508800504886255,24949.380314359685,1.6149233768427343e-5,4,91,NA,NA,FALSE
GHA,6,2015,TRUE,TRUE,FALSE,TRUE,2,GHAB150316,INF_B,7563,03,16,0.6070613792067178,0.05815527713142739,4147.355525829062,9.01131016620544e-5,4,NA,30.5769851116311,NA,FALSE
GHA,7,2016,FALSE,TRUE,TRUE,FALSE,2,GHAA160215,INF_A,2087,02,15,0.5396629129738468,0.06645693834364623,2298.457257396729,2.086261933777235e-4,4,259,NA,NA,FALSE
GHA,7,2016,FALSE,TRUE,TRUE,FALSE,2,GHAB160725,INF_B,2456,07,25,0.618119488356584,0.061200621001400356,970.4300583857025,6.15247177412664e-5,4,105,NA,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170605,INF_A,905,06,05,0.5910076172357617,0.060484210369946306,6646.6459719974655,1.0058175834315116e-4,4,NA,1164.75920053166,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170904,INF_A,5725,09,04,0.49721112086091135,0.06992374550944809,1645.8752526472583,5.512229184531732e-4,4,NA,260.76945548767,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAB171211,INF_B,7336,12,11,0.6460137452558191,0.05561312364792945,5231.621309265048,9.035340590873701e-5,4,NA,19.35727011306,NA,FALSE
