exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback
GHA,20,2013,TRUE,TRUE,FALSE,TRUE,2,GHAB131209,INF_B,7715,12,09,0.5850310081706074,0.06323262899327652,7695.429551297864,3.281679890940636e-5,34,189
GHA,21,2019,FALSE,TRUE,TRUE,TRUE,3,GHAA190513,INF_A,6093,05,13,0.6217361397441432,0.060179769716789844,8749.525497069419,7.767840080357282e-5,34,175
GHA,21,2019,FALSE,TRUE,TRUE,TRUE,3,GHAA190930,INF_A,9289,09,30,0.5663195725922203,0.07417853270041559,4282.6487255739785,7.304931966438616e-5,34,63
GHA,21,2019,FALSE,TRUE,TRUE,TRUE,3,GHAB190909,INF_B,3112,09,09,0.5929281559596751,0.06613525503373184,6468.9018749847155,3.679165279839471e-5,34,105
GHA,22,2016,TRUE,TRUE,TRUE,TRUE,2,GHAA160215,INF_A,6908,02,15,0.6176863892200789,0.059142025099674124,2431.1545696529674,1.619074371417841e-4,34,189
GHA,22,2016,TRUE,TRUE,TRUE,TRUE,2,GHAB160725,INF_B,6565,07,25,0.7260450378939151,0.05274845793144693,985.5507811504802,5.442710877625159e-5,34,91
GHA,23,2016,FALSE,TRUE,TRUE,TRUE,2,GHAA160215,INF_A,7797,02,15,0.6579988404854376,0.05502942743968574,2115.048988896679,1.9011795802801609e-4,34,231
GHA,23,2016,FALSE,TRUE,TRUE,TRUE,2,GHAB160725,INF_B,7303,07,25,0.5621315911890071,0.06727973504085755,1275.5881605255595,6.491123567406126e-5,34,112
GHA,24,2017,FALSE,TRUE,FALSE,TRUE,3,GHAA170605,INF_A,2221,06,05,0.46442123167338945,0.07680620202920303,5697.978888514737,1.0305527102574118e-4,34,315
GHA,24,2017,FALSE,TRUE,FALSE,TRUE,3,GHAA170904,INF_A,9591,09,04,0.5641282858031298,0.06218391123037458,1859.990703506982,4.1042390899753424e-4,34,497
GHA,24,2017,FALSE,TRUE,FALSE,TRUE,3,GHAB171211,INF_B,6726,12,11,0.6149435686091236,0.0570710340900905,3523.8823546735794,1.7848820391487178e-4,34,560
GHA,25,2013,TRUE,TRUE,TRUE,TRUE,2,GHAA131007,INF_A,7661,10,07,0.4444163429119976,0.07864043787743245,16190.617908050985,5.836821745390805e-5,34,560
GHA,25,2013,TRUE,TRUE,TRUE,TRUE,2,GHAB131209,INF_B,6523,12,09,0.5432105639204968,0.06897466254274426,8901.254712684098,2.7240204368509237e-5,34,168
GHA,26,2017,FALSE,FALSE,TRUE,TRUE,3,GHAA170605,INF_A,2192,06,05,0.5747025449411765,0.06315445840003513,10058.858683539069,7.529322719829442e-5,34,259
GHA,26,2017,FALSE,FALSE,TRUE,TRUE,3,GHAA170904,INF_A,1887,09,04,0.5346531944177143,0.06518148648874057,1943.1193669234397,4.935120730643693e-4,34,630
GHA,26,2017,FALSE,FALSE,TRUE,TRUE,3,GHAB171211,INF_B,7700,12,11,0.5884309067750271,0.05943327518259301,2735.5645168554556,2.3047593153887716e-4,34,609
GHA,27,2013,TRUE,TRUE,TRUE,TRUE,2,GHAA131007,INF_A,5222,10,07,0.5507731268874572,0.06992127722882825,18371.425038376823,2.0162920416988016e-5,34,140
GHA,27,2013,TRUE,TRUE,TRUE,TRUE,2,GHAB131209,INF_B,1998,12,09,0.5523768470088759,0.06731546094815331,11016.664655250479,3.0303837206615226e-5,34,189
GHA,28,2018,FALSE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,230,09,17,0.5369125391591535,0.07059663589213028,18966.10551765545,2.5802190709377548e-5,34,161
GHA,28,2018,FALSE,TRUE,TRUE,TRUE,2,GHAB180903,INF_B,9933,09,03,0.6643175548584668,0.057416708039705916,10897.598762413409,2.5501827544233354e-5,34,147
GHA,29,2018,FALSE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,3445,09,17,0.5886056733887615,0.06603199222067357,18854.942514392147,2.4686534455246048e-5,34,126
GHA,29,2018,FALSE,TRUE,TRUE,TRUE,2,GHAB180903,INF_B,5501,09,03,0.5301877926498356,0.0676101399402238,6165.064692988206,7.906611475076612e-5,34,301
GHA,30,2017,TRUE,TRUE,TRUE,TRUE,3,GHAA170605,INF_A,6946,06,05,0.5299856819243816,0.06789258195346487,6701.624913766563,7.543636561735269e-5,34,287
GHA,30,2017,TRUE,TRUE,TRUE,TRUE,3,GHAA170904,INF_A,8120,09,04,0.5669122004623731,0.06135317728093637,1794.3111985884002,5.683345953150902e-4,34,742
GHA,30,2017,TRUE,TRUE,TRUE,TRUE,3,GHAB171211,INF_B,9874,12,11,0.5814585289138983,0.060741426587511,2863.856481362355,1.8668945602276022e-4,34,420
GHA,1,2012,FALSE,TRUE,FALSE,TRUE,3,GHAA120521,INF_A,2361,05,21,0.5354313980465545,0.06902515058730031,18816.043622631423,3.067174030142787e-5,35,210
GHA,1,2012,FALSE,TRUE,FALSE,TRUE,3,GHAA120924,INF_A,8449,09,24,0.6566628177385543,0.05948647948119836,6814.983310928193,4.365510715204572e-5,35,112
GHA,1,2012,FALSE,TRUE,FALSE,TRUE,3,GHAB120611,INF_B,4525,06,11,0.6140987287146151,0.06180531268938579,10976.830317021906,3.757458044686011e-5,35,154
GHA,2,2010,FALSE,TRUE,FALSE,TRUE,1,GHAA100118,INF_A,2647,01,18,0.5194279816610086,0.07197119787921831,2399.157914525125,2.443191844454905e-4,35,133
