country,country_code,vacc_program,year,v1,v2,v3,v4,w1,w2,w3,w4
Bangladesh,BGD,1,2025,11147309.082112074,0,0,0,0,0,0,0
Bangladesh,BGD,1,2026,9899714.78705132,0,0,0,1349757.9196790524,0,0,0
Bangladesh,BGD,1,2027,9865832.326964894,0,0,0,1343535.8879536246,0,0,0
Bangladesh,BGD,1,2028,9854892.15430309,0,0,0,1338723.3084721442,0,0,0
Bangladesh,BGD,1,2029,9860146.505466178,0,0,0,1336851.5683544728,0,0,0
Bangladesh,BGD,1,2030,9922470.243575945,0,0,0,1286167.517203434,0,0,0
Bangladesh,BGD,1,2031,9905545.571376922,0,0,0,1339431.4000125355,0,0,0
Bangladesh,BGD,1,2032,9939561.020872934,0,0,0,1343007.2046814759,0,0,0
Bangladesh,BGD,1,2033,9978838.862246409,0,0,0,1347499.7714913012,0,0,0
Bangladesh,BGD,1,2034,10021810.574285883,0,0,0,1352730.528635268,0,0,0
Bangladesh,BGD,1,2035,10067304.991050307,0,0,0,1358490.3000392127,0,0,0
Bangladesh,BGD,1,2036,10159952.435968842,0,0,0,1312475.1493185237,0,0,0
Bangladesh,BGD,1,2037,10162987.404701073,0,0,0,1370970.3615067338,0,0,0
Bangladesh,BGD,1,2038,10211153.13590554,0,0,0,1377535.78164181,0,0,0
Bangladesh,BGD,1,2039,10259340.369923232,0,0,0,1384072.1051007286,0,0,0
Bangladesh,BGD,1,2040,10307153.248607082,0,0,0,1390608.2225662726,0,0,0
Bangladesh,BGD,1,2041,10401000.12698328,0,0,0,1343720.4398753813,0,0,0
Bangladesh,BGD,1,2042,10401414.879921798,0,0,0,1403513.5583403443,0,0,0
Bangladesh,BGD,1,2043,10446793.96877434,0,0,0,1409901.4283075915,0,0,0
Bangladesh,BGD,1,2044,10491304.062942244,0,0,0,1416082.5803759194,0,0,0
Bangladesh,BGD,1,2045,10534824.517794697,0,0,0,1422137.1053918172,0,0,0
Bangladesh,BGD,1,2046,10577330.403712144,0,0,0,1428057.8086426936,0,0,0
Bangladesh,BGD,1,2047,10666685.4241634,0,0,0,1379057.6718938898,0,0,0
Bangladesh,BGD,1,2048,10659939.893476957,0,0,0,1439486.9850809188,0,0,0
Bangladesh,BGD,1,2049,10699272.644395832,0,0,0,1445074.033441984,0,0,0
Bangladesh,BGD,1,2050,10737762.422752915,0,0,0,1450437.9624408518,0,0,0
Bangladesh,BGD,1,2051,10775352.665560953,0,0,0,1455674.8386564795,0,0,0
Bangladesh,BGD,1,2052,10860853.335809527,0,0,0,1404976.0784797599,0,0,0
Bangladesh,BGD,1,2053,10848648.221517503,0,0,0,1465787.2698297633,0,0,0
Bangladesh,BGD,1,2054,10883619.384761829,0,0,0,1470752.9868576948,0,0,0
Brunei,BRN,1,2025,22531.831535982743,0,0,0,0,0,0,0
Brunei,BRN,1,2026,19729.620875153512,0,0,0,2734.5143636007792,0,0,0
Brunei,BRN,1,2027,19453.866068155236,0,0,0,2688.3974228941634,0,0,0
Brunei,BRN,1,2028,19241.83243609415,0,0,0,2649.730017670898,0,0,0
Brunei,BRN,1,2029,19080.47410727919,0,0,0,2620.0507606670562,0,0,0
Brunei,BRN,1,2030,19042.778572285813,0,0,0,2497.9070293878576,0,0,0
Brunei,BRN,1,2031,18858.610518529167,0,0,0,2579.2380407103806,0,0,0
Brunei,BRN,1,2032,18781.048746151,0,0,0,2565.2971847645385,0,0,0
Brunei,BRN,1,2033,18720.3492690585,0,0,0,2554.385840757796,0,0,0
Brunei,BRN,1,2034,18673.044671992302,0,0,0,2546.00686548624,0,0,0
Brunei,BRN,1,2035,18635.76151215934,0,0,0,2539.555468695254,0,0,0
Brunei,BRN,1,2036,18689.70113350655,0,0,0,2437.593448039904,0,0,0
Brunei,BRN,1,2037,18577.677012349573,0,0,0,2530.1179884926623,0,0,0
Brunei,BRN,1,2038,18546.419625556005,0,0,0,2525.7022775702108,0,0,0
Brunei,BRN,1,2039,18518.747860338222,0,0,0,2521.648222960146,0,0,0
Brunei,BRN,1,2040,18490.90757726871,0,0,0,2517.787235305488,0,0,0
Brunei,BRN,1,2041,18546.860484905566,0,0,0,2417.9889293007727,0,0,0
Brunei,BRN,1,2042,18438.49066521974,0,0,0,2510.7957857867464,0,0,0
Brunei,BRN,1,2043,18410.20011462201,0,0,0,2507.45065963128,0,0,0
Brunei,BRN,1,2044,18378.562528941573,0,0,0,2503.4705359089367,0,0,0
Brunei,BRN,1,2045,18343.41268418493,0,0,0,2499.0447081951856,0,0,0
Brunei,BRN,1,2046,18304.83368006205,0,0,0,2494.0779698504884,0,0,0
Brunei,BRN,1,2047,18345.82963261385,0,0,0,2393.534312455077,0,0,0
Brunei,BRN,1,2048,18220.822412566402,0,0,0,2483.0568743695394,0,0,0
Brunei,BRN,1,2049,18178.693086470987,0,0,0,2477.688042413995,0,0,0
Brunei,BRN,1,2050,18133.070737892784,0,0,0,2471.851467754703,0,0,0
Brunei,BRN,1,2051,18087.524205316793,0,0,0,2465.9280310272743,0,0,0
Brunei,BRN,1,2052,18120.53428136651,0,0,0,2365.591951808596,0,0,0
Brunei,BRN,1,2053,17989.494467642413,0,0,0,2453.08910477922,0,0,0
Brunei,BRN,1,2054,17940.303926416578,0,0,0,2446.870915801907,0,0,0
Bhutan,BTN,1,2025,35861.015956592855,0,0,0,0,0,0,0
Bhutan,BTN,1,2026,31442.2846592941,0,0,0,4342.447376927287,0,0,0
Bhutan,BTN,1,2027,31030.01238584517,0,0,0,4273.950039223299,0,0,0
Bhutan,BTN,1,2028,30709.76465747888,0,0,0,4216.232887809991,0,0,0
Bhutan,BTN,1,2029,30456.763365388277,0,0,0,4170.867123526372,0,0,0
Bhutan,BTN,1,2030,30395.56576830062,0,0,0,3977.3567530449996,0,0,0
Bhutan,BTN,1,2031,30102.249988840595,0,0,0,4107.713303087244,0,0,0
Bhutan,BTN,1,2032,29973.1970990439,0,0,0,4085.7204900604647,0,0,0
Bhutan,BTN,1,2033,29867.769511102626,0,0,0,4067.9481816287453,0,0,0
Bhutan,BTN,1,2034,29775.416027547217,0,0,0,4053.0757131919695,0,0,0
